genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note
JPN::SAMD00892049	SAMD00892049	SAMD00892049	GCA_054655955	DRR902034	JPN	Japan	2025-02-06	2025-02-06	2025-02-06	2025	2	1	day	True	PRJDB20413	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	2	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD00892050	SAMD00892050	SAMD00892050	GCA_054655915	DRR902035	JPN	Japan	2025-01-28	2025-01-28	2025-01-28	2025	1	1	day	True	PRJDB20413	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	2	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD00892051	SAMD00892051	SAMD00892051	GCA_054655895	DRR902036	JPN	Japan	2025-01-29	2025-01-29	2025-01-29	2025	1	1	day	True	PRJDB20413	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	2	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD00892052	SAMD00892052	SAMD00892052	GCA_054655855	DRR902037	JPN	Japan	2025-02-03	2025-02-03	2025-02-03	2025	2	1	day	True	PRJDB20413	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	2	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD00892053	SAMD00892053	SAMD00892053	GCA_054655795	DRR902038	JPN	Japan	2025-02-03	2025-02-03	2025-02-03	2025	2	1	day	True	PRJDB20413	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	2	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593369	SAMD01593369	SAMD01593369	GCA_055387325	DRR707961	JPN	Japan	2024-09-12	2024-09-12	2024-09-12	2024	9	3	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593370	SAMD01593370	SAMD01593370	GCA_055386935	DRR705528	JPN	Japan	2024-09-18	2024-09-18	2024-09-18	2024	9	3	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593371	SAMD01593371	SAMD01593371	GCA_055386605	DRR705529	JPN	Japan	2024-11-13	2024-11-13	2024-11-13	2024	11	4	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593372	SAMD01593372	SAMD01593372	GCA_055386115	DRR707964	JPN	Japan	2024-12-12	2024-12-12	2024-12-12	2024	12	4	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1	pending_new_phylogeny				ptxP1		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593373	SAMD01593373	SAMD01593373	GCA_055385715	DRR705531	JPN	Japan	2024-12-12	2024-12-12	2024-12-12	2024	12	4	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593374	SAMD01593374	SAMD01593374	GCA_055385365	DRR705532	JPN	Japan	2024-12-11	2024-12-11	2024-12-11	2024	12	4	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593375	SAMD01593375	SAMD01593375	GCA_055542695	DRR707967	JPN	Japan	2025-01-21	2025-01-21	2025-01-21	2025	1	1	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMD01593376	SAMD01593376	SAMD01593376	GCA_055384595	DRR705534	JPN	Japan	2025-01-16	2025-01-16	2025-01-16	2025	1	1	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA117615782	SAMEA117615782	SAMEA117615782	GCA_965117315		FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB85093	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3	provisional_marker_or_published_annotation				ptxP3		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA117615783	SAMEA117615783	SAMEA117615783	GCA_965117305		FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB85093	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3	provisional_marker_or_published_annotation				ptxP3		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA117615784	SAMEA117615784	SAMEA117615784	GCA_965117285		FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB85093	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3	provisional_marker_or_published_annotation				ptxP3		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA117615785	SAMEA117615785	SAMEA117615785	GCA_965117295		FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB85093	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3	provisional_marker_or_published_annotation				ptxP3		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA117615786	SAMEA117615786	SAMEA117615786	GCA_965117325		FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB85093	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1	provisional_marker_or_published_annotation				ptxP1		MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA1931346	SAMEA1931346	SAMEA1931346	GCA_001331015		AUS	Australia	2002	2002-01-01	2002-12-31	2002			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA1931507	SAMEA1931507	SAMEA1931507	GCA_001201635		AUS	Australia	1978	1978-01-01	1978-12-31	1978			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMEA1931536	SAMEA1931536	SAMEA1931536	GCA_001206335		CHN	China	1957	1957-01-01	1957-12-31	1957			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA1931801	SAMEA1931801	SAMEA1931801	GCA_001205335		AUS	Australia	1998	1998-01-01	1998-12-31	1998			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA4700352	SAMEA4700352	SAMEA4700352	GCA_900492145		FRA	France	2014	2014-01-01	2014-12-31	2014			year	False	PRJEB27048	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMEA751126	SAMEA751126	SAMEA751126	GCA_001202375		JPN	Japan	2007	2007-01-01	2007-12-31	2007			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
JPN::SAMEA751127	SAMEA751127	SAMEA751127	GCA_001202495		JPN	Japan	2006	2006-01-01	2006-12-31	2006			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA751155	SAMEA751155	SAMEA751155	GCA_001331635		AUS	Australia	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA751167	SAMEA751167	SAMEA751167	GCA_001331755		AUS	Australia	1900/2014	2014-01-01	2014-12-31	2014			year	False	PRJEB2274	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMEA751175	SAMEA751175	SAMEA751175	GCA_001331855		CHN	China	1957	1957-01-01	1957-12-31	1957			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA751183	SAMEA751183	SAMEA751183	GCA_001206895		AUS	Australia	1995	1995-01-01	1995-12-31	1995			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
AUS::SAMEA751337	SAMEA751337	SAMEA751337	GCA_001198195		AUS	Australia	1998	1998-01-01	1998-12-31	1998			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA751345	SAMEA751345	SAMEA751345	GCA_001205255		FRA	France	1996	1996-01-01	1996-12-31	1996			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA751348	SAMEA751348	SAMEA751348	GCA_001212525		FRA	France	1995	1995-01-01	1995-12-31	1995			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA751350	SAMEA751350	SAMEA751350	GCA_001208065		FRA	France	1993	1993-01-01	1993-12-31	1993			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	other_23S_allele	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA751353	SAMEA751353	SAMEA751353	GCA_001193835		FRA	France	1993	1993-01-01	1993-12-31	1993			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
FRA::SAMEA751372	SAMEA751372	SAMEA751372	GCA_001332595		FRA	France	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB2274	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-2	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
