query_project_id	run_accession	sample_accession	study_accession	collection_date	country	first_public
PRJNA231221	SRR13674445	SAMN16357501	PRJNA231221	Unknown	USA:MD	2021-02-11
PRJNA231221	SRR13674446	SAMN16357502	PRJNA231221	Unknown	USA:MD	2021-02-11
PRJNA231221	SRR13674454	SAMN16357506	PRJNA231221	Unknown	USA:MD	2021-02-11
PRJNA231221	SRR13674463	SAMN16357510	PRJNA231221	Unknown	USA:MD	2021-02-11
PRJNA231221	SRR10017190	SAMN11077966	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017192	SAMN11077968	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017193	SAMN11077969	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017196	SAMN11077973	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017402	SAMN11077978	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017404	SAMN11077972	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017653	SAMN11077986	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017688	SAMN11077997	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017689	SAMN11078000	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10017690	SAMN11078003	PRJNA231221	missing	USA:MD	2019-08-27
PRJNA231221	SRR10024663	SAMN11077992	PRJNA231221	missing	USA:MD	2019-08-28
PRJNA231221	SRR10027403	SAMN11077995	PRJNA231221	missing	USA:MD	2019-08-30
PRJNA231221	SRR10027553	SAMN11078002	PRJNA231221	missing	USA:MD	2019-08-30
PRJNA231221	SRR10029610	SAMN11077975	PRJNA231221	missing	USA:MD	2019-08-30
PRJNA231221	SRR15069923	SAMN16357534	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15070445	SAMN16357537	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15070446	SAMN16357537	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15070560	SAMN16357538	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15070655	SAMN16357540	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15074133	SAMN16357542	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15074770	SAMN16357543	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15074880	SAMN16357562	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15074881	SAMN16357562	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15074887	SAMN16357563	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075161	SAMN16357564	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075450	SAMN16357573	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075454	SAMN16357575	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075461	SAMN16357576	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075463	SAMN16357577	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075464	SAMN16357577	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075479	SAMN16357578	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15075480	SAMN16357578	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076166	SAMN16357586	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076203	SAMN16357584	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076250	SAMN16357583	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076252	SAMN16357588	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076253	SAMN16357588	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076256	SAMN16357579	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076257	SAMN16357579	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076260	SAMN16357580	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076388	SAMN16357516	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076399	SAMN16357595	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076400	SAMN16357595	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076401	SAMN16357591	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076405	SAMN16357526	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076413	SAMN16357592	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076444	SAMN16357598	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076449	SAMN16357597	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076450	SAMN16357597	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076453	SAMN16357590	PRJNA231221	Unknown	Germany: Braunschweig	2021-07-10
PRJNA231221	SRR15076550	SAMN16357528	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076551	SAMN16357528	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076568	SAMN16357518	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076569	SAMN16357519	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076572	SAMN16357520	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076574	SAMN16357521	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076575	SAMN16357522	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076578	SAMN16357523	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076579	SAMN16357524	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076580	SAMN16357524	PRJNA231221	Unknown	USA:MT	2021-07-10
PRJNA231221	SRR15076583	SAMN16357553	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15076596	SAMN16357556	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15076623	SAMN16357560	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15076626	SAMN16357547	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15076627	SAMN16357548	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15076631	SAMN16357549	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079691	SAMN16357559	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079693	SAMN16357550	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079694	SAMN16357546	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079697	SAMN16357551	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079699	SAMN16357552	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079701	SAMN16357561	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR15079702	SAMN16357561	PRJNA231221	Unknown	USA:MD	2021-07-10
PRJNA231221	SRR1608924	SAMN02934513	PRJNA231221	2013-10-16	USA	2015-02-03
PRJNA231221	SRR1608925	SAMN02934513	PRJNA231221	2013-10-16	USA	2015-02-03
PRJNA231221	SRR1608930	SAMN02934510	PRJNA231221	2013-10-15	USA	2015-02-03
PRJNA231221	SRR1608935	SAMN02934511	PRJNA231221	2013-10-15	USA	2015-02-03
PRJNA231221	SRR1608937	SAMN02934512	PRJNA231221	2013-10-11	USA	2015-02-03
PRJNA231221	SRR1608938	SAMN02934512	PRJNA231221	2013-10-11	USA	2015-02-03
PRJNA231221	SRR1608965	SAMN02934516	PRJNA231221	2013-10-22	USA	2015-02-03
PRJNA231221	SRR1608966	SAMN02934516	PRJNA231221	2013-10-22	USA	2015-02-03
PRJNA231221	SRR1608969	SAMN02934519	PRJNA231221	2013-10-22	USA	2015-02-03
PRJNA231221	SRR1608970	SAMN02934520	PRJNA231221	2013-10-14	USA	2015-02-03
PRJNA231221	SRR1608972	SAMN02934520	PRJNA231221	2013-10-14	USA	2015-02-03
PRJNA231221	SRR1608974	SAMN02934521	PRJNA231221	2013-07-26	USA	2015-02-03
PRJNA231221	SRR1609067	SAMN02934525	PRJNA231221	2013-09-27	USA	2015-02-03
PRJNA231221	SRR1609068	SAMN02934525	PRJNA231221	2013-09-27	USA	2015-02-03
PRJNA231221	SRR1609071	SAMN02934526	PRJNA231221	2013-08-02	USA	2015-02-03
PRJNA231221	SRR1609073	SAMN02934526	PRJNA231221	2013-08-02	USA	2015-02-03
PRJNA231221	SRR1609075	SAMN02934527	PRJNA231221	2013-06-28	USA	2015-02-03
PRJNA231221	SRR1609077	SAMN02934528	PRJNA231221	2013-06-21	USA	2015-02-03
PRJNA231221	SRR1609088	SAMN02934532	PRJNA231221	2013-10-30	USA	2015-02-03
PRJNA231221	SRR1609089	SAMN02934532	PRJNA231221	2013-10-30	USA	2015-02-03
PRJNA231221	SRR1609090	SAMN02934532	PRJNA231221	2013-10-30	USA	2015-02-03
PRJNA231221	SRR1609092	SAMN02934533	PRJNA231221	2013-11-03	USA	2015-02-03
PRJNA231221	SRR1609093	SAMN02934533	PRJNA231221	2013-11-03	USA	2015-02-03
PRJNA231221	SRR1609098	SAMN02934535	PRJNA231221	2013-11-01	USA	2015-02-03
PRJNA231221	SRR1609102	SAMN02934536	PRJNA231221	2013-11-01	USA	2015-02-03
PRJNA231221	SRR1609103	SAMN02934537	PRJNA231221	2013-11-07	USA	2015-02-03
PRJNA231221	SRR1609104	SAMN02934537	PRJNA231221	2013-11-07	USA	2015-02-03
PRJNA231221	SRR1609107	SAMN02934538	PRJNA231221	2013-11-07	USA	2015-02-03
PRJNA231221	SRR1609113	SAMN02934540	PRJNA231221	2013-11-18	USA	2015-02-03
PRJNA231221	SRR1609116	SAMN02934542	PRJNA231221	2013-11-18	USA	2015-02-03
PRJNA231221	SRR1609117	SAMN02934542	PRJNA231221	2013-11-18	USA	2015-02-03
PRJNA231221	SRR1609118	SAMN02934544	PRJNA231221	2013-11-22	USA	2015-02-03
PRJNA231221	SRR1609121	SAMN02934544	PRJNA231221	2013-11-22	USA	2015-02-03
PRJNA231221	SRR1610289	SAMN02700076	PRJNA231221	2013-06-05	USA	2015-02-03
PRJNA231221	SRR16249235	SAMN21402690	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249247	SAMN21218845	PRJNA231221		Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249248	SAMN21218845	PRJNA231221		Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249249	SAMN21218846	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249250	SAMN21218846	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249252	SAMN21402691	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249299	SAMN21402694	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249300	SAMN21402694	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249301	SAMN21402695	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249307	SAMN21402692	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249312	SAMN21402699	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16249314	SAMN21218848	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249316	SAMN21218849	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249365	SAMN21218850	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-09
PRJNA231221	SRR16249367	SAMN21218851	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16249368	SAMN21218851	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251401	SAMN21402700	PRJNA231221		Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251402	SAMN21218854	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251404	SAMN21218855	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251405	SAMN21218855	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251406	SAMN21218856	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251409	SAMN21218857	PRJNA231221		Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251416	SAMN21218852	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251417	SAMN21218852	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251418	SAMN21218858	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251419	SAMN21218858	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251423	SAMN21218860	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251428	SAMN21218862	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251430	SAMN21218863	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251432	SAMN21402702	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251434	SAMN21218864	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251437	SAMN21218865	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251438	SAMN21218866	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251442	SAMN21402704	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251443	SAMN21402704	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251444	SAMN20888876	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16251446	SAMN21460642	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16258998	SAMN21218868	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16258999	SAMN21218868	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259008	SAMN21218870	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259009	SAMN21218870	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259012	SAMN20888878	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259013	SAMN20888878	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259204	SAMN20888880	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259284	SAMN21218873	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259286	SAMN21218873	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259318	SAMN20888881	PRJNA231221		Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259585	SAMN20888883	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259676	SAMN21218867	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259730	SAMN20888885	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259731	SAMN20888885	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259737	SAMN20888887	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259832	SAMN20888889	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259833	SAMN20888889	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16259836	SAMN20888888	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263401	SAMN20888891	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263402	SAMN20888891	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263403	SAMN21218876	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263404	SAMN21218876	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263406	SAMN20888892	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263412	SAMN20888894	PRJNA231221		Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263416	SAMN20888897	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263439	SAMN20888902	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263440	SAMN20888895	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263441	SAMN20888895	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR16263448	SAMN21218878	PRJNA231221	Unknown	Germany: Braunschweig	2021-10-10
PRJNA231221	SRR17115536	SAMN22091637	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17115541	SAMN22091639	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17115545	SAMN22365118	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17115546	SAMN22091641	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17115553	SAMN22091643	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17115571	SAMN22091644	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117118	SAMN22365120	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117121	SAMN22091646	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117159	SAMN22091649	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117162	SAMN22091650	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117176	SAMN22091652	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117177	SAMN22091653	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117182	SAMN22091654	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117365	SAMN22365123	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117366	SAMN22365123	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117370	SAMN22091656	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117371	SAMN22091657	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117380	SAMN22091659	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117384	SAMN22091661	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117385	SAMN22365124	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117388	SAMN22365125	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17117507	SAMN22365126	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118589	SAMN22091663	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118591	SAMN22091664	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118592	SAMN22091664	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118623	SAMN22091666	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118624	SAMN22091666	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118626	SAMN22365129	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17118683	SAMN22365130	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17119278	SAMN22365131	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17119279	SAMN22365131	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17119282	SAMN22365133	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17120048	SAMN22365136	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17120049	SAMN22365136	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17120077	SAMN23242877	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17120860	SAMN23242878	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17120861	SAMN23242878	PRJNA231221		Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17124528	SAMN23242882	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17124529	SAMN23242883	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17125533	SAMN23242885	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17125535	SAMN23242886	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17125537	SAMN23242887	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17125538	SAMN23242887	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-04
PRJNA231221	SRR17125746	SAMN23242888	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-05
PRJNA231221	SRR17125748	SAMN23242889	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-05
PRJNA231221	SRR17126307	SAMN23242892	PRJNA231221	Unknown	Germany: Braunschweig	2021-12-05
PRJNA231221	SRR17126339	SAMN22091674	PRJNA231221	Unknown	USA: Silver Spring	2021-12-05
PRJNA231221	SRR17126340	SAMN22091667	PRJNA231221	Unknown	USA: Silver Spring	2021-12-05
PRJNA231221	SRR17126946	SAMN22091668	PRJNA231221	Unknown	USA: Silver Spring	2021-12-05
PRJNA231221	SRR17126970	SAMN22091672	PRJNA231221		USA: Silver Spring	2021-12-06
PRJNA231221	SRR17133869	SAMN22091678	PRJNA231221	Unknown	USA: Silver Spring	2021-12-06
PRJNA231221	SRR17133871	SAMN22091675	PRJNA231221	Unknown	USA: Silver Spring	2021-12-06
PRJNA231221	SRR17133875	SAMN22091677	PRJNA231221	Unknown	USA: Silver Spring	2021-12-06
PRJNA231221	SRR17261985	SAMN16357618	PRJNA231221	missing	missing	2021-12-18
PRJNA231221	SRR17261987	SAMN24061102	PRJNA231221	2018	USA	2021-12-18
PRJNA231221	SRR17261988	SAMN16357615	PRJNA231221	missing	missing	2021-12-18
PRJNA231221	SRR17261989	SAMN24061104	PRJNA231221	2013	Puerto Rico	2021-12-18
PRJNA231221	SRR17261998	SAMN24061079	PRJNA231221	2014	USA	2021-12-18
PRJNA231221	SRR17262063	SAMN24061084	PRJNA231221	2015	USA	2021-12-18
PRJNA231221	SRR17262064	SAMN24061085	PRJNA231221	2015	USA	2021-12-18
PRJNA231221	SRR17262065	SAMN24061086	PRJNA231221	2016	USA	2021-12-18
PRJNA231221	SRR17262066	SAMN24061087	PRJNA231221	2016	USA	2021-12-18
PRJNA231221	SRR17262067	SAMN24061088	PRJNA231221	2016	USA	2021-12-18
PRJNA231221	SRR17262068	SAMN24061089	PRJNA231221	2017	USA	2021-12-18
PRJNA231221	SRR17262071	SAMN24061092	PRJNA231221	2018	USA	2021-12-18
PRJNA231221	SRR17262075	SAMN24061096	PRJNA231221	2018	USA	2021-12-18
PRJNA231221	SRR17262076	SAMN24061097	PRJNA231221	2018	USA	2021-12-18
PRJNA231221	SRR17262080	SAMN16357607	PRJNA231221	missing	missing	2021-12-18
PRJNA231221	SRR17262084	SAMN16357623	PRJNA231221	missing	missing	2021-12-18
PRJNA231221	SRR17262087	SAMN16357609	PRJNA231221	missing	missing	2021-12-18
PRJNA231221	SRR17429246	SAMN16357621	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429248	SAMN16357621	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429250	SAMN16357623	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429253	SAMN16357624	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429257	SAMN16357626	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429260	SAMN16357627	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429265	SAMN16357629	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429267	SAMN16357631	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429268	SAMN16357631	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429269	SAMN16357632	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429271	SAMN16357632	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429272	SAMN16357633	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429273	SAMN16357633	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429279	SAMN16357622	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR17429281	SAMN16357630	PRJNA231221	missing	missing	2022-01-06
PRJNA231221	SRR1950242	SAMN03255433	PRJNA231221	2004	USA: AK	2015-05-14
PRJNA231221	SRR1950250	SAMN03255435	PRJNA231221			2015-05-14
PRJNA231221	SRR1950297	SAMN03255436	PRJNA231221	Missing	USA:CA	2015-04-03
PRJNA231221	SRR1950298	SAMN03255436	PRJNA231221	Missing	USA:CA	2015-05-14
PRJNA231221	SRR1950300	SAMN03255436	PRJNA231221	Missing	USA:CA	2015-04-03
PRJNA231221	SRR1950322	SAMN03255437	PRJNA231221	2002-07-16	USA: NY	2015-04-03
PRJNA231221	SRR1950324	SAMN03255437	PRJNA231221	2002-07-16	USA: NY	2015-04-03
